time,gFx,gFy,gFz,TgF
38.378755973,-0.9699,-0.1721,-0.0312,0.986
38.38914705,-0.9582,-0.1916,-0.0392,0.978
38.39886505,-0.9073,-0.2620,-0.0235,0.945
38.409389011,-0.8878,-0.2620,-0.0469,0.927
38.41950478,-0.8526,-0.3011,-0.0392,0.905
38.429838703,-0.9386,-0.2464,-0.0235,0.971
38.445897588,-1.0324,-0.1916,-0.0626,1.052
38.449779242,-1.0520,-0.2151,-0.0899,1.078
38.460002934,-1.0324,-0.2894,-0.1056,1.077
38.470049703,-1.0168,-0.3286,-0.0939,1.073
38.47979278,-1.0793,-0.3129,-0.0744,1.126
38.49015528,-1.0872,-0.3207,-0.0312,1.134
38.500506588,-1.0755,-0.2347,0.0000,1.101
38.51082878,-1.0716,-0.2268,0.0040,1.095
38.520655511,-1.0246,-0.2190,-0.0587,1.049
38.53089878,-1.0051,-0.2307,-0.1173,1.038
38.540695626,-1.0638,-0.2582,-0.1369,1.103
38.551118473,-1.1342,-0.3051,-0.1291,1.182
38.561210857,-1.2241,-0.3636,-0.0392,1.278
38.570881511,-1.3492,-0.3950,0.0352,1.406
38.580934396,-1.3844,-0.4223,0.0704,1.449
38.592050626,-1.3767,-0.4145,0.1173,1.442
38.601173126,-1.3375,-0.3676,0.0665,1.389
38.61179578,-1.3218,-0.3324,-0.0235,1.363
38.622345703,-1.3375,-0.3207,-0.1134,1.380
38.631957511,-1.3610,-0.3364,-0.1173,1.407
38.641596011,-1.4431,-0.3559,-0.1056,1.490
38.651747857,-1.5330,-0.3364,-0.0587,1.571
38.661898588,-1.5682,-0.3636,0.0274,1.610
38.672214473,-1.4704,-0.3207,0.0978,1.508
38.68242628,-1.2163,-0.3207,0.2699,1.287
38.692852319,-0.9190,-0.2894,0.3598,1.028
38.704871472,-0.7000,-0.2347,0.3950,0.837
38.712922165,-0.6179,-0.1878,0.4028,0.761
38.723264896,-0.6023,-0.1603,0.3676,0.724
38.73302228,-0.6140,-0.1408,0.2894,0.693
38.743409088,-0.6492,-0.1329,0.2190,0.698
38.753695242,-0.7117,-0.1369,0.1916,0.750
38.763760434,-0.8721,-0.0978,0.2190,0.904
38.774130242,-0.9816,-0.0861,0.3168,1.035
38.784067972,-1.0481,-0.1134,0.3871,1.123
38.79432728,-1.0638,-0.1486,0.4223,1.154
38.804534549,-1.0286,-0.1526,0.4068,1.117
38.814520049,-0.9659,-0.1643,0.3441,1.038
38.82494128,-0.9739,-0.1564,0.3089,1.034
38.835103011,-0.9425,-0.1643,0.3246,1.010
38.844752934,-0.9542,-0.1878,0.3089,1.020
38.855056395,-1.0051,-0.1760,0.3636,1.083
38.865180088,-1.0520,-0.1564,0.3911,1.133
38.875145857,-1.0364,-0.1446,0.4537,1.141
38.886351857,-1.0324,-0.1017,0.4654,1.137
38.895751857,-0.9973,-0.0939,0.4223,1.087
38.905752588,-0.9699,-0.0392,0.3716,1.039
38.915432818,-0.9621,-0.0744,0.3246,1.018
38.925718665,-0.8291,-0.1017,0.2894,0.884
38.935945011,-0.7666,-0.1291,0.3129,0.838
38.945970588,-0.7704,-0.1291,0.3676,0.863
38.956253203,-0.8173,-0.1096,0.3989,0.916
38.966502972,-0.8017,-0.1212,0.4380,0.922
38.976438665,-0.8251,-0.0899,0.4145,0.928
38.988808434,-0.7626,-0.0665,0.3793,0.854
38.996566434,-0.7157,-0.0626,0.3441,0.797
39.006737703,-0.7157,-0.0899,0.2934,0.779
39.017458395,-0.7196,-0.1369,0.2425,0.772
39.026774626,-0.7079,-0.1564,0.2464,0.766
39.037268818,-0.7666,-0.1838,0.2659,0.832
39.047405318,-0.8486,-0.1603,0.3519,0.933
39.057397472,-0.8917,-0.1134,0.4145,0.990
39.067878472,-0.8917,-0.0821,0.4537,1.004
39.077968049,-0.8838,-0.0352,0.4380,0.987
39.087929857,-0.8603,-0.0195,0.3950,0.947
39.098148511,-0.8213,-0.0235,0.3481,0.892
39.108120357,-0.8017,-0.0235,0.2972,0.855
39.120878357,-0.7744,-0.0469,0.3011,0.832
39.128616049,-0.7196,-0.1329,0.3246,0.801
39.138672472,-0.7196,-0.1643,0.3598,0.821
39.14907078,-0.7587,-0.2307,0.4420,0.908
39.158661972,-0.8721,-0.2190,0.5084,1.033
39.169274588,-0.9347,-0.1838,0.5124,1.082
39.179454818,-0.9659,-0.1369,0.4889,1.091
39.188949588,-0.9504,-0.0587,0.4145,1.039
39.199230549,-0.8995,-0.0509,0.3324,0.960
